date,venue_code,found,rooms_available,rooms_occupied,room_revenue,state,hotelSearchesMX,is_holiday,hocc,hotelSearches,dayofweek,day,month,venue_encode,occ
9/29/2019,BJXCR,True,155,23,33385.65,Guanajuato,0.71,0,0,0.32,6,29,9,0,0.148387097
9/30/2019,BJXCR,True,155,11,10600.18,Guanajuato,0.66,0,0,0.5,0,30,9,0,0.070967742
10/1/2019,BJXCR,True,155,11,11945.67,Guanajuato,0.68,0,0,0.3,1,1,10,0,0.070967742
10/2/2019,BJXCR,True,155,10,7840.06,Guanajuato,0.86,0,0,0.31,2,2,10,0,0.064516129
10/3/2019,BJXCR,True,155,13,15035.42,Guanajuato,0.85,0,0,0.72,3,3,10,0,0.083870968
10/4/2019,BJXCR,True,155,26,36807.71,Guanajuato,0.83,0,0,0.74,4,4,10,0,0.167741935
10/5/2019,BJXCR,True,155,42,65028.09,Guanajuato,0.81,0,0,0.79,5,5,10,0,0.270967742
10/6/2019,BJXCR,True,155,24,29748.57,Guanajuato,0.78,0,0,0.8,6,6,10,0,0.15483871
10/7/2019,BJXCR,True,155,15,16718.06,Guanajuato,0.84,0,0,0.43,0,7,10,0,0.096774194
10/8/2019,BJXCR,True,155,31,46348.8,Guanajuato,0.9,0,0,0.96,1,8,10,0,0.2
10/9/2019,BJXCR,True,155,66,95644.9,Guanajuato,0.83,0,0,0.53,2,9,10,0,0.425806452
10/10/2019,BJXCR,True,155,85,133957.28,Guanajuato,0.85,0,0,0.64,3,10,10,0,0.548387097
10/11/2019,BJXCR,True,155,114,203562.08,Guanajuato,0.84,0,0,0.84,4,11,10,0,0.735483871
10/12/2019,BJXCR,True,155,126,241961.24,Guanajuato,0.81,0,0,0.9,5,12,10,0,0.812903226
10/13/2019,BJXCR,True,155,46,64762.12,Guanajuato,0.81,0,0,0.62,6,13,10,0,0.296774194
10/14/2019,BJXCR,True,155,30,33892.02,Guanajuato,0.89,0,0,0.82,0,14,10,0,0.193548387
10/15/2019,BJXCR,True,155,35,40650.66,Guanajuato,0.96,0,0,0.61,1,15,10,0,0.225806452
10/16/2019,BJXCR,True,155,40,45995.39,Guanajuato,1,0,0,0.83,2,16,10,0,0.258064516
10/17/2019,BJXCR,True,155,63,79742.31,Guanajuato,0.8,0,0,0.39,3,17,10,0,0.406451613
10/18/2019,BJXCR,True,155,96,169085.52,Guanajuato,0.82,0,0,0.58,4,18,10,0,0.619354839
10/19/2019,BJXCR,True,155,133,268837.72,Guanajuato,0.8,0,0,0.45,5,19,10,0,0.858064516
10/20/2019,BJXCR,True,155,52,63838.77,Guanajuato,0.79,0,0,0.5,6,20,10,0,0.335483871
10/21/2019,BJXCR,True,155,25,29190.38,Guanajuato,0.84,0,0,0.42,0,21,10,0,0.161290323
10/22/2019,BJXCR,True,155,30,33961.56,Guanajuato,0.82,0,0,0.87,1,22,10,0,0.193548387
10/23/2019,BJXCR,True,155,45,54403,Guanajuato,0.79,0,0,0.66,2,23,10,0,0.290322581
10/24/2019,BJXCR,True,155,60,90717.78,Guanajuato,0.82,0,0,0.8,3,24,10,0,0.387096774
10/25/2019,BJXCR,True,155,91,160354.54,Guanajuato,0.82,0,0,0.45,4,25,10,0,0.587096774
10/26/2019,BJXCR,True,155,129,262528.52,Guanajuato,0.79,0,0,0.76,5,26,10,0,0.832258065
10/27/2019,BJXCR,True,155,62,86711.27,Guanajuato,0.78,0,0,0.4,6,27,10,0,0.4
10/28/2019,BJXCR,True,155,24,32099.16,Guanajuato,0.84,0,0,0.43,0,28,10,0,0.15483871
10/29/2019,BJXCR,True,155,53,69516.62,Guanajuato,0.83,0,0,0.73,1,29,10,0,0.341935484
10/30/2019,BJXCR,True,155,41,55160.48,Guanajuato,0.73,0,0,1,2,30,10,0,0.264516129
10/31/2019,BJXCR,True,155,79,103716.81,Guanajuato,0.73,0,0,0.86,3,31,10,0,0.509677419
11/1/2019,BJXCR,True,155,113,195871.27,Guanajuato,0.82,0,0,0.81,4,1,11,0,0.729032258
11/2/2019,BJXCR,True,155,142,258306.07,Guanajuato,0.92,0,0,0.5,5,2,11,0,0.916129032
11/3/2019,BJXCR,True,155,54,65285.12,Guanajuato,0.92,0,0,0.41,6,3,11,0,0.348387097
11/4/2019,BJXCR,True,155,69,84370.02,Guanajuato,0.98,0,0,0.56,0,4,11,0,0.44516129
11/5/2019,BJXCR,True,155,111,129134.45,Guanajuato,0.97,0,0,0.46,1,5,11,0,0.716129032
11/6/2019,BJXCR,True,155,82,98144.72,Guanajuato,0.87,0,0,0.46,2,6,11,0,0.529032258
11/7/2019,BJXCR,True,155,146,194765.13,Guanajuato,0.89,0,0,0.46,3,7,11,0,0.941935484
11/8/2019,BJXCR,True,155,70,110921.99,Guanajuato,0.92,0,0,0.65,4,8,11,0,0.451612903
11/9/2019,BJXCR,True,155,86,119586.5,Guanajuato,0.88,0,0,0.65,5,9,11,0,0.55483871
11/10/2019,BJXCR,True,155,25,24547.45,Guanajuato,0.92,0,0,0.81,6,10,11,0,0.161290323
11/11/2019,BJXCR,True,155,35,44314.49,Guanajuato,0.97,0,0,0.59,0,11,11,0,0.225806452
11/12/2019,BJXCR,True,155,57,63319.99,Guanajuato,0.95,0,0,0.32,1,12,11,0,0.367741935
11/13/2019,BJXCR,True,155,74,82631.57,Guanajuato,0.98,0,0,0.54,2,13,11,0,0.477419355
11/14/2019,BJXCR,True,155,112,93880.9,Guanajuato,0.95,0,0,1,3,14,11,0,0.722580645
11/15/2019,BJXCR,True,155,81,142669.49,Guanajuato,0.95,0,0,0.59,4,15,11,0,0.522580645
11/16/2019,BJXCR,True,155,142,277208.43,Guanajuato,0.94,0,0,0.45,5,16,11,0,0.916129032
11/17/2019,BJXCR,True,155,138,253660.72,Guanajuato,0.95,0,0,0.86,6,17,11,0,0.890322581
11/18/2019,BJXCR,True,155,44,49681.45,Guanajuato,0.91,1,0,0.75,0,18,11,0,0.283870968
11/19/2019,BJXCR,True,155,52,61281.2,Guanajuato,1,0,0,0.52,1,19,11,0,0.335483871
11/20/2019,BJXCR,True,155,49,57361.99,Guanajuato,0.99,1,0,0.65,2,20,11,0,0.316129032
11/21/2019,BJXCR,True,155,44,50551.08,Guanajuato,0.93,0,0,0.45,3,21,11,0,0.283870968
11/22/2019,BJXCR,True,155,66,84719.28,Guanajuato,0.87,0,0,0.81,4,22,11,0,0.425806452
11/23/2019,BJXCR,True,155,79,111885.59,Guanajuato,0.87,0,0,0.39,5,23,11,0,0.509677419
11/24/2019,BJXCR,True,155,24,26375.2,Guanajuato,0.88,0,0,0.5,6,24,11,0,0.15483871
11/25/2019,BJXCR,True,155,22,22012.71,Guanajuato,0.95,0,0,0.43,0,25,11,0,0.141935484
11/26/2019,BJXCR,True,155,37,42017.89,Guanajuato,0.97,0,0,0.71,1,26,11,0,0.238709677
11/27/2019,BJXCR,True,155,141,204055.96,Guanajuato,0.88,0,0,0.83,2,27,11,0,0.909677419
11/28/2019,BJXCR,True,155,135,197192.05,Guanajuato,0.94,0,0,0.61,3,28,11,0,0.870967742
11/29/2019,BJXCR,True,155,131,196330.5,Guanajuato,0.93,0,0,0.3,4,29,11,0,0.84516129
11/30/2019,BJXCR,True,155,149,220964.14,Guanajuato,0.86,0,0,0.54,5,30,11,0,0.961290323
12/1/2019,BJXCR,True,155,133,188564.05,Guanajuato,0.84,0,0,0.67,6,1,12,0,0.858064516
12/2/2019,BJXCR,True,155,125,178757.12,Guanajuato,0.79,0,0,0.3,0,2,12,0,0.806451613
12/3/2019,BJXCR,True,155,138,203090.82,Guanajuato,0.82,0,0,0.43,1,3,12,0,0.890322581
12/4/2019,BJXCR,True,155,140,203690.53,Guanajuato,0.76,0,0,0.5,2,4,12,0,0.903225806
12/5/2019,BJXCR,True,155,46,52491.9,Guanajuato,0.78,0,0,0.49,3,5,12,0,0.296774194
12/6/2019,BJXCR,True,155,54,75270.48,Guanajuato,0.78,0,0,0.47,4,6,12,0,0.348387097
12/7/2019,BJXCR,True,155,70,84754.68,Guanajuato,0.83,0,0,0.28,5,7,12,0,0.451612903
12/8/2019,BJXCR,True,155,23,22112.54,Guanajuato,0.8,0,0,0.38,6,8,12,0,0.148387097
12/9/2019,BJXCR,True,155,15,14711.49,Guanajuato,0.81,0,0,0.75,0,9,12,0,0.096774194
12/10/2019,BJXCR,True,155,17,17025.81,Guanajuato,0.89,0,0,0.54,1,10,12,0,0.109677419
12/11/2019,BJXCR,True,155,15,15132.59,Guanajuato,0.83,0,0,0.28,2,11,12,0,0.096774194
12/12/2019,BJXCR,True,155,14,18786.99,Guanajuato,0.91,0,0,0.5,3,12,12,0,0.090322581
12/13/2019,BJXCR,True,155,30,37084.15,Guanajuato,0.77,0,0,0.39,4,13,12,0,0.193548387
12/14/2019,BJXCR,True,155,54,47188.58,Guanajuato,0.81,0,0,0.4,5,14,12,0,0.348387097
12/15/2019,BJXCR,True,155,23,24972.56,Guanajuato,0.82,0,0,0.59,6,15,12,0,0.148387097
12/16/2019,BJXCR,True,155,15,16518.64,Guanajuato,0.88,0,0,0.42,0,16,12,0,0.096774194
12/17/2019,BJXCR,True,155,17,18645.23,Guanajuato,0.99,0,0,0.92,1,17,12,0,0.109677419
12/18/2019,BJXCR,True,155,18,17051.15,Guanajuato,1,0,0,1,2,18,12,0,0.116129032
12/19/2019,BJXCR,True,155,22,18693.29,Guanajuato,0.8,0,0,0.37,3,19,12,0,0.141935484
12/20/2019,BJXCR,True,155,30,34051,Guanajuato,0.8,0,0,0.31,4,20,12,0,0.193548387
12/21/2019,BJXCR,True,155,61,97910.23,Guanajuato,0.79,0,0,0.35,5,21,12,0,0.393548387
12/22/2019,BJXCR,True,155,41,61342.31,Guanajuato,0.78,0,0,0.22,6,22,12,0,0.264516129
12/23/2019,BJXCR,True,155,36,58179.16,Guanajuato,0.78,0,0,0.3,0,23,12,0,0.232258065
12/24/2019,BJXCR,True,155,43,80363.45,Guanajuato,0.85,0,0,0.12,1,24,12,0,0.277419355
12/25/2019,BJXCR,True,155,47,84484.72,Guanajuato,0.77,1,0,0.28,2,25,12,0,0.303225806
12/26/2019,BJXCR,True,155,78,139015.28,Guanajuato,0.75,0,0,0.47,3,26,12,0,0.503225806
12/27/2019,BJXCR,True,155,109,199906.52,Guanajuato,0.73,0,0,0.24,4,27,12,0,0.703225806
12/28/2019,BJXCR,True,155,130,253521.36,Guanajuato,0.75,0,0,0.21,5,28,12,0,0.838709677
12/29/2019,BJXCR,True,155,85,160540.9,Guanajuato,0.73,0,0,0.21,6,29,12,0,0.548387097
12/30/2019,BJXCR,True,155,123,234084.75,Guanajuato,0.75,0,0,0.06,0,30,12,0,0.793548387
12/31/2019,BJXCR,True,155,130,253594.29,Guanajuato,0.83,0,0,0.28,1,31,12,0,0.838709677
1/1/2020,BJXCR,True,155,76,123621.83,Guanajuato,0.69,1,0,0.09,2,1,1,0,0.490322581
1/2/2020,BJXCR,True,155,71,99739.54,Guanajuato,0.63,0,0,0.29,3,2,1,0,0.458064516
1/3/2020,BJXCR,True,155,61,83450.88,Guanajuato,0.65,0,0,0.43,4,3,1,0,0.393548387
1/4/2020,BJXCR,True,155,64,85562.56,Guanajuato,0.68,0,0,0.24,5,4,1,0,0.412903226
1/5/2020,BJXCR,True,155,34,31617.32,Guanajuato,0.64,0,0,0.21,6,5,1,0,0.219354839
1/6/2020,BJXCR,True,155,30,27235.18,Guanajuato,0.68,0,0,0.25,0,6,1,0,0.193548387
1/7/2020,BJXCR,True,155,29,33276.27,Guanajuato,0.72,0,0,0.31,1,7,1,0,0.187096774
1/8/2020,BJXCR,True,155,22,28815.23,Guanajuato,0.66,0,0,0.38,2,8,1,0,0.141935484
1/9/2020,BJXCR,True,155,27,30966.62,Guanajuato,0.64,0,0,0.15,3,9,1,0,0.174193548
1/10/2020,BJXCR,True,155,42,49652.57,Guanajuato,0.63,0,0,0.21,4,10,1,0,0.270967742
1/11/2020,BJXCR,True,155,61,70452.19,Guanajuato,0.61,0,0,0.35,5,11,1,0,0.393548387
1/12/2020,BJXCR,True,155,9,7388.49,Guanajuato,0.7,0,0,0.26,6,12,1,0,0.058064516
1/13/2020,BJXCR,True,155,5,5638.21,Guanajuato,0.68,0,0,0.27,0,13,1,0,0.032258065
1/14/2020,BJXCR,True,155,12,9472.58,Guanajuato,0.75,0,0,0.4,1,14,1,0,0.077419355
1/15/2020,BJXCR,True,155,32,26682.71,Guanajuato,0.72,0,0,0.24,2,15,1,0,0.206451613
1/16/2020,BJXCR,True,155,32,27054.39,Guanajuato,0.67,0,0,0.22,3,16,1,0,0.206451613
1/17/2020,BJXCR,True,155,93,118298.19,Guanajuato,0.68,0,0,0.36,4,17,1,0,0.6
1/18/2020,BJXCR,True,155,69,99886.45,Guanajuato,0.62,0,0,0.21,5,18,1,0,0.44516129
1/19/2020,BJXCR,True,155,9,10315.48,Guanajuato,0.64,0,0,0.35,6,19,1,0,0.058064516
1/20/2020,BJXCR,True,155,9,8075.52,Guanajuato,0.71,0,0,0.24,0,20,1,0,0.058064516
1/21/2020,BJXCR,True,155,11,10566.16,Guanajuato,0.74,0,0,0.44,1,21,1,0,0.070967742
1/22/2020,BJXCR,True,155,10,8931.31,Guanajuato,0.72,0,0,0.43,2,22,1,0,0.064516129
1/23/2020,BJXCR,True,155,19,15533.21,Guanajuato,0.71,0,0,0.21,3,23,1,0,0.122580645
1/24/2020,BJXCR,True,155,32,40768.65,Guanajuato,0.68,0,0,0.36,4,24,1,0,0.206451613
1/25/2020,BJXCR,True,155,34,40873.21,Guanajuato,0.66,0,0,0.22,5,25,1,0,0.219354839
1/26/2020,BJXCR,True,155,16,15030.46,Guanajuato,0.92,0,0,0.55,6,26,1,0,0.103225806
1/27/2020,BJXCR,True,155,15,18005.03,Guanajuato,0.94,0,0,0.7,0,27,1,0,0.096774194
1/28/2020,BJXCR,True,155,14,17206.8,Guanajuato,1,0,0,0.88,1,28,1,0,0.090322581
1/29/2020,BJXCR,True,155,25,31848.13,Guanajuato,0.93,0,0,1,2,29,1,0,0.161290323
1/30/2020,BJXCR,True,155,13,16110.59,Guanajuato,0.78,0,0,0.45,3,30,1,0,0.083870968
1/31/2020,BJXCR,True,155,35,53449.55,Guanajuato,0.82,0,0,0.56,4,31,1,0,0.225806452
2/1/2020,BJXCR,True,155,92,145615.35,Guanajuato,0.89,0,0,0.54,5,1,2,0,0.593548387
2/2/2020,BJXCR,True,155,89,126477.67,Guanajuato,0.99,0,0,1,6,2,2,0,0.574193548
2/3/2020,BJXCR,True,155,24,30766.86,Guanajuato,1,1,0,0.33,0,3,2,0,0.15483871
2/4/2020,BJXCR,True,155,25,32702.95,Guanajuato,0.89,0,0,0.54,1,4,2,0,0.161290323
2/5/2020,BJXCR,True,155,29,36907.55,Guanajuato,0.89,1,0,0.32,2,5,2,0,0.187096774
2/6/2020,BJXCR,True,155,28,35511.91,Guanajuato,0.77,0,0,0.33,3,6,2,0,0.180645161
2/7/2020,BJXCR,True,155,73,106954.43,Guanajuato,0.83,0,0,0.38,4,7,2,0,0.470967742
2/8/2020,BJXCR,True,155,56,76115.94,Guanajuato,0.82,0,0,0.56,5,8,2,0,0.361290323
2/9/2020,BJXCR,True,155,10,10054.81,Guanajuato,0.87,0,0,0.69,6,9,2,0,0.064516129
2/10/2020,BJXCR,True,155,9,10247.7,Guanajuato,0.86,0,0,0.25,0,10,2,0,0.058064516
2/11/2020,BJXCR,True,155,12,13460.23,Guanajuato,0.84,0,0,0.41,1,11,2,0,0.077419355
2/12/2020,BJXCR,True,155,16,18261.76,Guanajuato,0.81,0,0,0.3,2,12,2,0,0.103225806
2/13/2020,BJXCR,True,155,17,20069.2,Guanajuato,0.84,0,0,0.6,3,13,2,0,0.109677419
2/14/2020,BJXCR,True,155,39,55985.56,Guanajuato,0.85,0,0,0.54,4,14,2,0,0.251612903
2/15/2020,BJXCR,True,155,62,89857.27,Guanajuato,0.86,0,0,0.44,5,15,2,0,0.4
2/16/2020,BJXCR,True,155,18,17298.02,Guanajuato,0.87,0,0,0.14,6,16,2,0,0.116129032
2/17/2020,BJXCR,True,155,77,91215.88,Guanajuato,0.87,0,0,0.44,0,17,2,0,0.496774194
2/18/2020,BJXCR,True,155,74,84241.82,Guanajuato,0.88,0,0,0.65,1,18,2,0,0.477419355
2/19/2020,BJXCR,True,155,55,72565.95,Guanajuato,0.85,0,0,0.34,2,19,2,0,0.35483871
2/20/2020,BJXCR,True,155,24,34063.62,Guanajuato,0.76,0,0,0.47,3,20,2,0,0.15483871
2/21/2020,BJXCR,True,155,31,42125.46,Guanajuato,0.8,0,0,0.74,4,21,2,0,0.2
2/22/2020,BJXCR,True,155,19,29089.24,Guanajuato,0.77,0,0,0.32,5,22,2,0,0.122580645
2/23/2020,BJXCR,True,155,14,17180.5,Guanajuato,0.82,0,0,0.32,6,23,2,0,0.090322581
2/24/2020,BJXCR,True,155,10,12827.79,Guanajuato,0.84,0,0,0.64,0,24,2,0,0.064516129
2/25/2020,BJXCR,True,155,6,5768.71,Guanajuato,0.87,0,0,0.23,1,25,2,0,0.038709677
2/26/2020,BJXCR,True,155,6,5661.78,Guanajuato,0.82,0,0,0.42,2,26,2,0,0.038709677
2/27/2020,BJXCR,True,155,19,26619.49,Guanajuato,0.83,0,0,0.52,3,27,2,0,0.122580645
2/28/2020,BJXCR,True,155,35,56486.63,Guanajuato,0.84,0,0,0.37,4,28,2,0,0.225806452
2/29/2020,BJXCR,True,155,80,127961.44,Guanajuato,0.78,0,0,0.55,5,29,2,0,0.516129032
3/1/2020,BJXCR,True,155,9,7238.09,Guanajuato,0.8,0,0,0.28,6,1,3,0,0.058064516
3/2/2020,BJXCR,True,155,9,7237.05,Guanajuato,0.84,0,0,0.7,0,2,3,0,0.058064516
3/3/2020,BJXCR,True,155,4,3366.6,Guanajuato,1,0,0,1,1,3,3,0,0.025806452
3/4/2020,BJXCR,True,155,14,17365.95,Guanajuato,0.91,0,0,0.87,2,4,3,0,0.090322581
3/5/2020,BJXCR,True,155,11,13515,Guanajuato,0.74,0,0,0.57,3,5,3,0,0.070967742
3/6/2020,BJXCR,True,155,7,9935.58,Guanajuato,0.79,0,0,0.43,4,6,3,0,0.04516129
3/7/2020,BJXCR,True,155,26,38352.31,Guanajuato,0.76,0,0,0.49,5,7,3,0,0.167741935
3/8/2020,BJXCR,True,155,16,15419.74,Guanajuato,0.78,0,0,0.49,6,8,3,0,0.103225806
3/9/2020,BJXCR,True,155,21,25233.9,Guanajuato,0.83,0,0,0.53,0,9,3,0,0.135483871
3/10/2020,BJXCR,True,155,36,41704.39,Guanajuato,0.88,0,0,0.99,1,10,3,0,0.232258065
3/11/2020,BJXCR,True,155,28,35576.75,Guanajuato,0.84,0,0,0.63,2,11,3,0,0.180645161
3/12/2020,BJXCR,True,155,60,100101.01,Guanajuato,0.82,0,0,0.77,3,12,3,0,0.387096774
3/13/2020,BJXCR,True,155,108,219208.25,Guanajuato,0.79,0,0,0.48,4,13,3,0,0.696774194
3/14/2020,BJXCR,True,155,130,272723.01,Guanajuato,0.84,0,0,0.34,5,14,3,0,0.838709677
3/15/2020,BJXCR,True,155,87,173993.81,Guanajuato,0.84,0,0,0.64,6,15,3,0,0.561290323
3/16/2020,BJXCR,True,155,16,22602.88,Guanajuato,0.83,1,0,0.53,0,16,3,0,0.103225806
3/17/2020,BJXCR,True,155,16,22217.92,Guanajuato,0.98,0,0,0.46,1,17,3,0,0.103225806
3/18/2020,BJXCR,True,155,10,16318.57,Guanajuato,0.95,0,0,0.28,2,18,3,0,0.064516129
3/19/2020,BJXCR,True,155,10,16418.57,Guanajuato,0.88,0,0,0.66,3,19,3,0,0.064516129
3/20/2020,BJXCR,True,155,19,35944.38,Guanajuato,0.82,0,0,0.54,4,20,3,0,0.122580645
3/21/2020,BJXCR,True,155,32,54494.32,Guanajuato,0.83,1,0,0.47,5,21,3,0,0.206451613
3/22/2020,BJXCR,True,155,10,19819.86,Guanajuato,0.87,0,0,0.48,6,22,3,0,0.064516129
3/23/2020,BJXCR,True,155,6,5428,Guanajuato,0.93,0,0,0.51,0,23,3,0,0.038709677
3/24/2020,BJXCR,True,155,11,13294.01,Guanajuato,0.95,0,0,0.68,1,24,3,0,0.070967742
3/25/2020,BJXCR,True,155,3,5651.22,Guanajuato,0.92,0,0,0.44,2,25,3,0,0.019354839
3/26/2020,BJXCR,True,155,1,1785,Guanajuato,0.91,0,0,0.63,3,26,3,0,0.006451613
3/27/2020,BJXCR,True,155,0,0,Guanajuato,0.89,0,0,0.54,4,27,3,0,0
3/28/2020,BJXCR,True,155,4,4901.92,Guanajuato,0.82,0,0,0.33,5,28,3,0,0.025806452
3/29/2020,BJXCR,True,155,0,0.3,Guanajuato,0.81,0,0,0.4,6,29,3,0,0
3/30/2020,BJXCR,True,155,0,-3300.03,Guanajuato,0.83,0,0,0.64,0,30,3,0,0
3/31/2020,BJXCR,True,155,0,0,Guanajuato,0.9,0,0,0.77,1,31,3,0,0
5/2/2020,BJXCR,True,155,0,0,Guanajuato,0.76,0,1,0.46,5,2,5,0,0
5/3/2020,BJXCR,True,155,0,0,Guanajuato,0.87,0,1,0.3,6,3,5,0,0
5/5/2020,BJXCR,True,155,0,0,Guanajuato,0.98,0,0.1666,0.37,1,5,5,0,0
5/6/2020,BJXCR,True,155,0,0,Guanajuato,0.99,0,0.1666,1,2,6,5,0,0
5/7/2020,BJXCR,True,155,0,0,Guanajuato,0.87,0,0.1538,0.53,3,7,5,0,0
5/9/2020,BJXCR,True,155,0,0,Guanajuato,0.92,0,0.026,0.88,5,9,5,0,0
5/10/2020,BJXCR,True,155,0,0,Guanajuato,0.95,0,0.0549,0.38,6,10,5,0,0
5/11/2020,BJXCR,True,155,0,0,Guanajuato,0.87,0,0.046,0.2,0,11,5,0,0
5/12/2020,BJXCR,True,155,0,0,Guanajuato,0.96,0,0.0476,0.2,1,12,5,0,0
5/13/2020,BJXCR,True,155,0,0,Guanajuato,0.97,0,0.0543,0.21,2,13,5,0,0
5/14/2020,BJXCR,True,155,0,0,Guanajuato,0.89,0,0.044,0.35,3,14,5,0,0
5/15/2020,BJXCR,True,155,0,0,Guanajuato,0.9,0,0.044,0.17,4,15,5,0,0
5/16/2020,BJXCR,True,155,0,0,Guanajuato,0.85,0,0.0403,0.52,5,16,5,0,0
5/17/2020,BJXCR,True,155,0,0,Guanajuato,0.76,0,0.048,0.51,6,17,5,0,0
5/18/2020,BJXCR,True,155,0,0,Guanajuato,0.9,0,0.0587,0.17,0,18,5,0,0
5/19/2020,BJXCR,True,155,0,0,Guanajuato,0.88,0,0.0432,0.19,1,19,5,0,0
5/20/2020,BJXCR,True,155,0,0,Guanajuato,0.99,0,0.0556,0.4,2,20,5,0,0
5/21/2020,BJXCR,True,155,0,0,Guanajuato,0.8,0,0.0563,0.3,3,21,5,0,0
5/22/2020,BJXCR,True,155,0,0,Guanajuato,0.69,0,0.0485,0.14,4,22,5,0,0
5/23/2020,BJXCR,True,155,0,0,Guanajuato,0.71,0,0.0465,0.28,5,23,5,0,0
5/24/2020,BJXCR,True,155,0,0,Guanajuato,0.76,0,0.0642,0.42,6,24,5,0,0
5/25/2020,BJXCR,True,155,0,0,Guanajuato,0.75,0,0.0658,0,0,25,5,0,0
5/26/2020,BJXCR,True,155,0,0,Guanajuato,0.77,0,0.0845,0,1,26,5,0,0
5/27/2020,BJXCR,True,155,0,0,Guanajuato,1,0,0.093,0.19,2,27,5,0,0
5/28/2020,BJXCR,True,155,0,0,Guanajuato,0.82,0,0.0959,0.29,3,28,5,0,0
5/29/2020,BJXCR,True,155,0,0,Guanajuato,0.76,0,0.1021,0.43,4,29,5,0,0
5/30/2020,BJXCR,True,155,0,0,Guanajuato,0.75,0,0.0806,0.29,5,30,5,0,0
5/31/2020,BJXCR,True,155,0,0,Guanajuato,0.75,0,0.0757,0.72,6,31,5,0,0
6/1/2020,BJXCR,True,155,0,0,Guanajuato,0.67,0,0.06,0.45,0,1,6,0,0
6/2/2020,BJXCR,True,155,0,0,Guanajuato,0.78,0,0.0588,0.47,1,2,6,0,0
6/3/2020,BJXCR,True,155,0,37116.95,Guanajuato,0.9,0,0.0665,0.52,2,3,6,0,0
6/4/2020,BJXCR,True,155,0,0,Guanajuato,0.7,0,0.0743,1,3,4,6,0,0
6/5/2020,BJXCR,True,155,0,0,Guanajuato,0.67,0,0.086,0.18,4,5,6,0,0
6/6/2020,BJXCR,True,155,0,0,Guanajuato,0.65,0,0.0745,0,5,6,6,0,0
6/7/2020,BJXCR,True,155,0,0,Guanajuato,0.58,0,0.0886,0.19,6,7,6,0,0
6/8/2020,BJXCR,True,155,0,0,Guanajuato,0.65,0,0.0743,0.77,0,8,6,0,0
6/9/2020,BJXCR,True,155,0,0,Guanajuato,0.67,0,0.1033,0.46,1,9,6,0,0
6/10/2020,BJXCR,True,155,0,0,Guanajuato,0.67,0,0.1043,0.76,2,10,6,0,0
6/11/2020,BJXCR,True,155,0,0,Guanajuato,0.71,0,0.103,0.41,3,11,6,0,0
6/12/2020,BJXCR,True,155,0,0,Guanajuato,0.72,0,0.093,0.95,4,12,6,0,0
6/13/2020,BJXCR,True,155,0,0,Guanajuato,0.7,0,0.0918,0.94,5,13,6,0,0
6/14/2020,BJXCR,True,155,0,0,Guanajuato,0.71,0,0.0898,0,6,14,6,0,0
6/15/2020,BJXCR,True,155,0,0,Guanajuato,0.74,0,0.0959,0.39,0,15,6,0,0
6/16/2020,BJXCR,True,155,0,0,Guanajuato,0.86,0,0.1108,0.23,1,16,6,0,0
6/17/2020,BJXCR,True,155,0,0,Guanajuato,0.94,0,0.125,0.99,2,17,6,0,0
6/18/2020,BJXCR,True,155,0,0,Guanajuato,0.78,0,0.1228,0.2,3,18,6,0,0
6/19/2020,BJXCR,True,155,0,0,Guanajuato,0.74,0,0.1387,0.19,4,19,6,0,0
6/20/2020,BJXCR,True,155,0,0,Guanajuato,0.83,0,0.1436,0.57,5,20,6,0,0
6/21/2020,BJXCR,True,155,0,0,Guanajuato,0.79,0,0.1528,0.94,6,21,6,0,0
6/22/2020,BJXCR,True,155,0,0,Guanajuato,0.84,0,0.1588,0,0,22,6,0,0
6/23/2020,BJXCR,True,155,0,0,Guanajuato,0.94,0,0.1528,0.45,1,23,6,0,0
6/24/2020,BJXCR,True,155,0,0,Guanajuato,1,0,0.1648,0.49,2,24,6,0,0
6/25/2020,BJXCR,True,155,0,0,Guanajuato,0.77,0,0.1692,0.96,3,25,6,0,0
6/26/2020,BJXCR,True,155,0,0,Guanajuato,0.72,0,0.1724,0.92,4,26,6,0,0
6/27/2020,BJXCR,True,155,0,0,Guanajuato,0.77,0,0.1672,0.93,5,27,6,0,0
6/28/2020,BJXCR,True,155,0,0,Guanajuato,0.82,0,0.1639,0,6,28,6,0,0
6/29/2020,BJXCR,True,155,0,0,Guanajuato,0.75,0,0.1593,0.76,0,29,6,0,0
6/30/2020,BJXCR,True,155,0,0,Guanajuato,0.82,0,0.1679,0.67,1,30,6,0,0
7/1/2020,BJXCR,True,155,0,0,Guanajuato,0.91,0,0.2126,0.99,2,1,7,0,0
7/2/2020,BJXCR,True,155,1,1260,Guanajuato,0.7,0,0.252,0.48,3,2,7,0,0.006451613
7/3/2020,BJXCR,True,155,2,3004.83,Guanajuato,0.71,0,0.2614,0.24,4,3,7,0,0.012903226
7/4/2020,BJXCR,True,155,11,14808.73,Guanajuato,0.69,0,0.2889,0.33,5,4,7,0,0.070967742
7/5/2020,BJXCR,True,155,2,2520,Guanajuato,0.78,0,0.3096,0.33,6,5,7,0,0.012903226
7/6/2020,BJXCR,True,155,0,0,Guanajuato,0.78,0,0.31,0.57,0,6,7,0,0
7/7/2020,BJXCR,True,155,0,0,Guanajuato,0.86,0,0.3522,0.59,1,7,7,0,0
